gravity = -0.350000, wind = -0.050000

i = 452, p_x= 308.000000, p_y = 0.000000, p_z = 119.000000, v_x= 0.000000, v_y = 0.800000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 453, p_x= -371.000000, p_y = 0.000000, p_z = 336.000000, v_x= 0.000000, v_y = 0.750000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 454, p_x= 282.000000, p_y = 0.000000, p_z = -182.000000, v_x= 0.000000, v_y = 0.950000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 455, p_x= -284.000000, p_y = 0.000000, p_z = -196.000000, v_x= 0.000000, v_y = 0.800000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 456, p_x= 367.000000, p_y = 0.000000, p_z = -110.000000, v_x= 0.000000, v_y = 0.800000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 457, p_x= 317.000000, p_y = 0.000000, p_z = 320.000000, v_x= 0.000000, v_y = 0.950000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 458, p_x= 83.000000, p_y = 0.000000, p_z = -275.000000, v_x= 0.000000, v_y = 0.950000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 459, p_x= 388.000000, p_y = 0.000000, p_z = -198.000000, v_x= 0.000000, v_y = 0.750000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 460, p_x= 388.000000, p_y = 0.750000, p_z = -198.000000, v_x= -0.002500, v_y = 0.732500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 461, p_x= 387.997498, p_y = 1.482500, p_z = -198.000000, v_x= -0.005000, v_y = 0.715000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 462, p_x= 387.992493, p_y = 2.197500, p_z = -198.000000, v_x= -0.007500, v_y = 0.697500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 463, p_x= 387.984985, p_y = 2.895000, p_z = -198.000000, v_x= -0.010000, v_y = 0.680000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 464, p_x= 387.974976, p_y = 3.575000, p_z = -198.000000, v_x= -0.012500, v_y = 0.662500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 465, p_x= 387.962463, p_y = 4.237500, p_z = -198.000000, v_x= -0.015000, v_y = 0.645000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 466, p_x= 387.947449, p_y = 4.882500, p_z = -198.000000, v_x= -0.017500, v_y = 0.627500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 467, p_x= 387.929962, p_y = 5.510000, p_z = -198.000000, v_x= -0.020000, v_y = 0.610000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 468, p_x= 387.909973, p_y = 6.119999, p_z = -198.000000, v_x= -0.022500, v_y = 0.592500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 469, p_x= 387.887482, p_y = 6.712499, p_z = -198.000000, v_x= -0.025000, v_y = 0.575000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 470, p_x= 387.862488, p_y = 7.287499, p_z = -198.000000, v_x= -0.027500, v_y = 0.557500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 471, p_x= 387.834991, p_y = 7.844999, p_z = -198.000000, v_x= -0.030000, v_y = 0.540000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 472, p_x= 387.804993, p_y = 8.384998, p_z = -198.000000, v_x= -0.032500, v_y = 0.522500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 473, p_x= 387.772491, p_y = 8.907498, p_z = -198.000000, v_x= -0.035000, v_y = 0.505000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 474, p_x= 387.737488, p_y = 9.412498, p_z = -198.000000, v_x= -0.037500, v_y = 0.487500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 475, p_x= 387.699982, p_y = 9.899998, p_z = -198.000000, v_x= -0.040000, v_y = 0.470000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 476, p_x= 387.659973, p_y = 10.369997, p_z = -198.000000, v_x= -0.042500, v_y = 0.452500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 477, p_x= 387.617462, p_y = 10.822496, p_z = -198.000000, v_x= -0.045000, v_y = 0.435000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 478, p_x= 387.572449, p_y = 11.257496, p_z = -198.000000, v_x= -0.047500, v_y = 0.417500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 479, p_x= 387.524963, p_y = 11.674995, p_z = -198.000000, v_x= -0.050000, v_y = 0.400000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 480, p_x= 387.474976, p_y = 12.074995, p_z = -198.000000, v_x= -0.052500, v_y = 0.382500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 481, p_x= 387.422485, p_y = 12.457495, p_z = -198.000000, v_x= -0.055000, v_y = 0.365000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 482, p_x= 387.367493, p_y = 12.822495, p_z = -198.000000, v_x= -0.057500, v_y = 0.347500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 483, p_x= 387.309998, p_y = 13.169994, p_z = -198.000000, v_x= -0.060000, v_y = 0.330000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 484, p_x= 387.250000, p_y = 13.499994, p_z = -198.000000, v_x= -0.062500, v_y = 0.312500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 485, p_x= 387.187500, p_y = 13.812494, p_z = -198.000000, v_x= -0.065000, v_y = 0.295000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 486, p_x= 387.122498, p_y = 14.107494, p_z = -198.000000, v_x= -0.067500, v_y = 0.277500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 487, p_x= 387.054993, p_y = 14.384995, p_z = -198.000000, v_x= -0.070000, v_y = 0.260000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 488, p_x= 386.984985, p_y = 14.644994, p_z = -198.000000, v_x= -0.072500, v_y = 0.242500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 489, p_x= 386.912476, p_y = 14.887493, p_z = -198.000000, v_x= -0.075000, v_y = 0.225000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 490, p_x= 386.837463, p_y = 15.112493, p_z = -198.000000, v_x= -0.077500, v_y = 0.207500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 491, p_x= 386.759949, p_y = 15.319992, p_z = -198.000000, v_x= -0.080000, v_y = 0.190000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 492, p_x= 386.679962, p_y = 15.509992, p_z = -198.000000, v_x= -0.082500, v_y = 0.172500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 493, p_x= 386.597473, p_y = 15.682491, p_z = -198.000000, v_x= -0.085000, v_y = 0.155000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 494, p_x= 386.512482, p_y = 15.837491, p_z = -198.000000, v_x= -0.087500, v_y = 0.137500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 495, p_x= 386.424988, p_y = 15.974991, p_z = -198.000000, v_x= -0.090000, v_y = 0.120000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 496, p_x= 386.334991, p_y = 16.094990, p_z = -198.000000, v_x= -0.092500, v_y = 0.102500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 497, p_x= 386.242493, p_y = 16.197489, p_z = -198.000000, v_x= -0.095000, v_y = 0.085000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 498, p_x= 386.147491, p_y = 16.282488, p_z = -198.000000, v_x= -0.097500, v_y = 0.067500, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000

i = 499, p_x= 386.049988, p_y = 16.349987, p_z = -198.000000, v_x= -0.100000, v_y = 0.050000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.030000
i = 0, p_x= 166.809982, p_y = 16.332483, p_z = 25.250000, v_x= -0.014000, v_y = -0.072500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 1, p_x= 166.795975, p_y = 16.259983, p_z = 25.500000, v_x= -0.015500, v_y = -0.090000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 2, p_x= 166.780472, p_y = 16.169983, p_z = 25.750000, v_x= -0.017000, v_y = -0.107500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 3, p_x= 166.763474, p_y = 16.062483, p_z = 26.000000, v_x= -0.018500, v_y = -0.125000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 4, p_x= 166.744980, p_y = 15.937483, p_z = 26.250000, v_x= -0.020000, v_y = -0.142500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 5, p_x= 166.724976, p_y = 15.794983, p_z = 26.500000, v_x= -0.021500, v_y = -0.160000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 6, p_x= 166.703476, p_y = 15.634983, p_z = 26.750000, v_x= -0.023000, v_y = -0.177500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 7, p_x= 166.680481, p_y = 15.457482, p_z = 27.000000, v_x= -0.024500, v_y = -0.195000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 8, p_x= 166.655975, p_y = 15.262482, p_z = 27.250000, v_x= -0.026000, v_y = -0.212500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 9, p_x= 166.629974, p_y = 15.049981, p_z = 27.500000, v_x= -0.027500, v_y = -0.230000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 10, p_x= 166.602478, p_y = 14.819981, p_z = 27.750000, v_x= -0.029000, v_y = -0.247500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 11, p_x= 166.573471, p_y = 14.572480, p_z = 28.000000, v_x= -0.030500, v_y = -0.265000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 12, p_x= 166.542969, p_y = 14.307480, p_z = 28.250000, v_x= -0.032000, v_y = -0.282500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 13, p_x= 166.510971, p_y = 14.024980, p_z = 28.500000, v_x= -0.033500, v_y = -0.300000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 14, p_x= 166.477478, p_y = 13.724979, p_z = 28.750000, v_x= -0.035000, v_y = -0.317500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 15, p_x= 166.442474, p_y = 13.407479, p_z = 29.000000, v_x= -0.036500, v_y = -0.335000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 16, p_x= 166.405975, p_y = 13.072479, p_z = 29.250000, v_x= -0.038000, v_y = -0.352500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 17, p_x= 166.367981, p_y = 12.719979, p_z = 29.500000, v_x= -0.039500, v_y = -0.370000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 18, p_x= 166.328476, p_y = 12.349979, p_z = 29.750000, v_x= -0.041000, v_y = -0.387500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 19, p_x= 166.287476, p_y = 11.962480, p_z = 30.000000, v_x= -0.042500, v_y = -0.405000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 20, p_x= 166.244980, p_y = 11.557480, p_z = 30.250000, v_x= -0.044000, v_y = -0.422500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 21, p_x= 166.200974, p_y = 11.134979, p_z = 30.500000, v_x= -0.045500, v_y = -0.440000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 22, p_x= 166.155472, p_y = 10.694979, p_z = 30.750000, v_x= -0.047000, v_y = -0.457500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 23, p_x= 166.108475, p_y = 10.237478, p_z = 31.000000, v_x= -0.048500, v_y = -0.475000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 24, p_x= 166.059982, p_y = 9.762478, p_z = 31.250000, v_x= -0.050000, v_y = -0.492500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 25, p_x= 166.009979, p_y = 9.269978, p_z = 31.500000, v_x= -0.051500, v_y = -0.510000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 26, p_x= 165.958481, p_y = 8.759977, p_z = 31.750000, v_x= -0.053000, v_y = -0.527500, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000

i = 27, p_x= 165.905487, p_y = 8.232477, p_z = 32.000000, v_x= -0.054500, v_y = -0.545000, v_z = 0.250000, Δv_x = -0.030000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.010000
i = 0, p_x= 165.850983, p_y = 7.687477, p_z = 32.250000, v_x= -0.055000, v_y = -0.562500, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 1, p_x= 165.795990, p_y = 7.124976, p_z = 32.500000, v_x= -0.055500, v_y = -0.580000, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 2, p_x= 165.740494, p_y = 6.544976, p_z = 32.750000, v_x= -0.056000, v_y = -0.597500, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 3, p_x= 165.684494, p_y = 5.947475, p_z = 33.000000, v_x= -0.056500, v_y = -0.615000, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 4, p_x= 165.627991, p_y = 5.332475, p_z = 33.250000, v_x= -0.057000, v_y = -0.632500, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 5, p_x= 165.570984, p_y = 4.699975, p_z = 33.500000, v_x= -0.057500, v_y = -0.650000, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 6, p_x= 165.513489, p_y = 4.049974, p_z = 33.750000, v_x= -0.058000, v_y = -0.667500, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 7, p_x= 165.455490, p_y = 3.382473, p_z = 34.000000, v_x= -0.058500, v_y = -0.685001, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 8, p_x= 165.396988, p_y = 2.697473, p_z = 34.250000, v_x= -0.059000, v_y = -0.702501, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000

i = 9, p_x= 165.337982, p_y = 1.994972, p_z = 34.500000, v_x= -0.059500, v_y = -0.720001, v_z = 0.250000, Δv_x = -0.010000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.010000
i = 0, p_x= 165.278488, p_y = 1.274972, p_z = 34.750000, v_x= -0.059000, v_y = -0.737501, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 1, p_x= 165.219482, p_y = 0.537471, p_z = 35.000000, v_x= -0.058500, v_y = -0.755001, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 2, p_x= 165.160980, p_y = -0.217529, p_z = 35.250000, v_x= -0.058000, v_y = -0.772501, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 3, p_x= 165.102982, p_y = -0.990030, p_z = 35.500000, v_x= -0.057500, v_y = -0.790001, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 4, p_x= 165.045486, p_y = -1.780030, p_z = 35.750000, v_x= -0.057000, v_y = -0.807501, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 5, p_x= 164.988480, p_y = -2.587531, p_z = 36.000000, v_x= -0.056500, v_y = -0.825001, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 6, p_x= 164.931976, p_y = -3.412532, p_z = 36.250000, v_x= -0.056000, v_y = -0.842501, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 7, p_x= 164.875977, p_y = -4.255033, p_z = 36.500000, v_x= -0.055500, v_y = -0.860001, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 8, p_x= 164.820480, p_y = -5.115033, p_z = 36.750000, v_x= -0.055000, v_y = -0.877501, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 9, p_x= 164.765488, p_y = -5.992534, p_z = 37.000000, v_x= -0.054500, v_y = -0.895001, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000

i = 10, p_x= 164.710983, p_y = -6.887535, p_z = 37.250000, v_x= -0.054000, v_y = -0.912501, v_z = 0.250000, Δv_x = 0.010000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.030000
i = 0, p_x= 164.656982, p_y = -7.800035, p_z = 37.500000, v_x= -0.052500, v_y = -0.930001, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 1, p_x= 164.604477, p_y = -8.730036, p_z = 37.750000, v_x= -0.051000, v_y = -0.947501, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 2, p_x= 164.553482, p_y = -9.677537, p_z = 38.000000, v_x= -0.049500, v_y = -0.965001, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 3, p_x= 164.503983, p_y = -10.642538, p_z = 38.250000, v_x= -0.048000, v_y = -0.982501, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 4, p_x= 164.455978, p_y = -11.625039, p_z = 38.500000, v_x= -0.046500, v_y = -1.000001, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 5, p_x= 164.409485, p_y = -12.625040, p_z = 38.750000, v_x= -0.045000, v_y = -1.017501, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 6, p_x= 164.364487, p_y = -13.642541, p_z = 39.000000, v_x= -0.043500, v_y = -1.035001, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 7, p_x= 164.320984, p_y = -14.677542, p_z = 39.250000, v_x= -0.042000, v_y = -1.052501, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 8, p_x= 164.278976, p_y = -15.730042, p_z = 39.500000, v_x= -0.040500, v_y = -1.070001, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 9, p_x= 164.238480, p_y = -16.800043, p_z = 39.750000, v_x= -0.039000, v_y = -1.087501, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000

i = 10, p_x= 164.199478, p_y = -17.887545, p_z = 40.000000, v_x= -0.037500, v_y = -1.105001, v_z = 0.250000, Δv_x = 0.030000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.050000
i = 0, p_x= 164.161972, p_y = -18.992546, p_z = 40.250000, v_x= -0.035000, v_y = -1.122501, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 1, p_x= 164.126968, p_y = -20.115047, p_z = 40.500000, v_x= -0.032500, v_y = -1.140001, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 2, p_x= 164.094467, p_y = -21.255049, p_z = 40.750000, v_x= -0.030000, v_y = -1.157501, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 3, p_x= 164.064468, p_y = -22.412550, p_z = 41.000000, v_x= -0.027500, v_y = -1.175001, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 4, p_x= 164.036972, p_y = -23.587551, p_z = 41.250000, v_x= -0.025000, v_y = -1.192501, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 5, p_x= 164.011978, p_y = -24.780052, p_z = 41.500000, v_x= -0.022500, v_y = -1.210001, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 6, p_x= 163.989471, p_y = -25.990053, p_z = 41.750000, v_x= -0.020000, v_y = -1.227501, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 7, p_x= 163.969467, p_y = -27.217554, p_z = 42.000000, v_x= -0.017500, v_y = -1.245001, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 8, p_x= 163.951965, p_y = -28.462555, p_z = 42.250000, v_x= -0.015000, v_y = -1.262501, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 9, p_x= 163.936966, p_y = -29.725056, p_z = 42.500000, v_x= -0.012500, v_y = -1.280001, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000

i = 10, p_x= 163.924469, p_y = -31.005056, p_z = 42.750000, v_x= -0.010000, v_y = -1.297501, v_z = 0.250000, Δv_x = 0.050000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.070000
i = 0, p_x= 163.914474, p_y = -32.302559, p_z = 43.000000, v_x= -0.006500, v_y = -1.315001, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 1, p_x= 163.907974, p_y = -33.617561, p_z = 43.250000, v_x= -0.003000, v_y = -1.332501, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 2, p_x= 163.904968, p_y = -34.950062, p_z = 43.500000, v_x= 0.000500, v_y = -1.350001, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 3, p_x= 163.905472, p_y = -36.300064, p_z = 43.750000, v_x= 0.004000, v_y = -1.367501, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 4, p_x= 163.909470, p_y = -37.667564, p_z = 44.000000, v_x= 0.007500, v_y = -1.385001, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 5, p_x= 163.916977, p_y = -39.052567, p_z = 44.250000, v_x= 0.011000, v_y = -1.402501, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 6, p_x= 163.927979, p_y = -40.455067, p_z = 44.500000, v_x= 0.014500, v_y = -1.420001, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 7, p_x= 163.942474, p_y = -41.875069, p_z = 44.750000, v_x= 0.018000, v_y = -1.437501, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 8, p_x= 163.960480, p_y = -43.312569, p_z = 45.000000, v_x= 0.021500, v_y = -1.455001, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 9, p_x= 163.981979, p_y = -44.767570, p_z = 45.250000, v_x= 0.025000, v_y = -1.472501, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000

i = 10, p_x= 164.006973, p_y = -46.240070, p_z = 45.500000, v_x= 0.028500, v_y = -1.490001, v_z = 0.250000, Δv_x = 0.070000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.090000
i = 0, p_x= 164.035477, p_y = -47.730072, p_z = 45.750000, v_x= 0.033000, v_y = -1.507501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 1, p_x= 164.068481, p_y = -49.237572, p_z = 46.000000, v_x= 0.037500, v_y = -1.525001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 2, p_x= 164.105988, p_y = -50.762573, p_z = 46.250000, v_x= 0.042000, v_y = -1.542501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 3, p_x= 164.147995, p_y = -52.305077, p_z = 46.500000, v_x= 0.046500, v_y = -1.560001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 4, p_x= 164.194489, p_y = -53.865078, p_z = 46.750000, v_x= 0.051000, v_y = -1.577502, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 5, p_x= 164.245483, p_y = -55.442581, p_z = 47.000000, v_x= 0.055500, v_y = -1.595001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 6, p_x= 164.300980, p_y = -57.037582, p_z = 47.250000, v_x= 0.060000, v_y = -1.612502, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 7, p_x= 164.360977, p_y = -58.650085, p_z = 47.500000, v_x= 0.064500, v_y = -1.630001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 8, p_x= 164.425476, p_y = -60.280087, p_z = 47.750000, v_x= 0.069000, v_y = -1.647501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 9, p_x= 164.494476, p_y = -61.927589, p_z = 48.000000, v_x= 0.073500, v_y = -1.665001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 10, p_x= 164.567978, p_y = -63.592590, p_z = 48.250000, v_x= 0.078000, v_y = -1.682501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 11, p_x= 164.645981, p_y = -65.275093, p_z = 48.500000, v_x= 0.082500, v_y = -1.700001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 12, p_x= 164.728485, p_y = -66.975098, p_z = 48.750000, v_x= 0.087000, v_y = -1.717501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 13, p_x= 164.815491, p_y = -68.692596, p_z = 49.000000, v_x= 0.091500, v_y = -1.735001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 14, p_x= 164.906998, p_y = -70.427597, p_z = 49.250000, v_x= 0.096000, v_y = -1.752501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 15, p_x= 165.002991, p_y = -72.180099, p_z = 49.500000, v_x= 0.100500, v_y = -1.770001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 16, p_x= 165.103485, p_y = -73.950104, p_z = 49.750000, v_x= 0.105000, v_y = -1.787501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 17, p_x= 165.208481, p_y = -75.737602, p_z = 50.000000, v_x= 0.109500, v_y = -1.805001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 18, p_x= 165.317978, p_y = -77.542603, p_z = 50.250000, v_x= 0.114000, v_y = -1.822501, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 19, p_x= 165.431976, p_y = -79.365105, p_z = 50.500000, v_x= 0.118500, v_y = -1.840001, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 20, p_x= 165.550476, p_y = -81.205109, p_z = 50.750000, v_x= 0.123000, v_y = -1.857500, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 21, p_x= 165.673477, p_y = -83.062607, p_z = 51.000000, v_x= 0.127500, v_y = -1.875000, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

i = 22, p_x= 165.800980, p_y = -84.937607, p_z = 51.250000, v_x= 0.132000, v_y = -1.892500, v_z = 0.250000, Δv_x = 0.090000, Δv_y = -0.350000

